Order_ID,Customer_ID,Order_Date,Year,Month,Day,Day_Of_Week,Quarter,Customer_Age,Customer_Gender,Country,City,Customer_Segment,Product_ID,Product_Category,Product_Subcategory,Brand,Unit_Price,Quantity,Discount_Percent,Discount_Amount,Coupon_Used,Shipping_Cost,Tax_Amount,Order_Amount,Payment_Method,Device_Type,Traffic_Source,Membership_Status,Shipping_Method,Warehouse_Region,Delivery_Days,Order_Status,Returned,Review_Rating,Customer_Lifetime_Value,Profit_Margin_Percent,Profit_Amount,Season,Holiday_Season,High_Value_Order
606893,CUST004849,10/06/2023,2023,10,6,Friday,4,27,Female,Pakistan, Riyadh  ,Premium,PROD01828,Groceries,Dairy,Trendify,15.46,2,30,9.28,Yes,8.23,1.53,N/A,Bank Transfer,Desktop,Referral,Standard,Pickup,East,6,Shipped,No,4.0,1614.61,13.53,4.25,Autumn,No,No
604715,CUST005597,25-Jul-2026,2026,7,25,Saturday,3,999,Male,United States,Riyadh,Premium,PROD01864,Beauty,Fragrance,EcoLife,55.5,8,0,0.0,No,11.77,23.82,479.59,PAYPAL,Mobile,Referral,Standard,Standard,South,2,Delivered,No,4.1,7445.63,30.37,145.65,Summer,No,Yes
601027,CUST003706,21-Apr-2023,2023,4,21,Friday,2,18,Female,Saudi Arabia,sydney,Returning,PROD01745,home & kitchen,Furniture,Trendify,151.64,5,15,113.73,Yes,14.35,66.12,724.94,PayPal,Desktop,Social Media,Gold,Express,Central,7,Delivered,No,3.4,8256.76,9.27,67.2,Spring,No,Yes
602711,CUST000619,2025-01-20,2025,1,20,Monday,1,33,Female,France,berlin,New,PROD01853,Fashion,Men Clothing,QuickCart,96.38,2,0,0.0,No,5.24,18.51,216.51, BANK TRANSFER  ,Mobile,Email,Silver,Standard,North,5,Processing,No,,3236.73,37.03,80.17,Winter,No,No
606349,CUST004610,01/19/2023,2023,1,19,Thursday,1,36,Female,United Kingdom, London  ,Returning,PROD00386,Groceries,Fresh Produce,QuickCart,13.29,1,25,3.32,Yes,3.82,0.85,14.64,PayPal,Mobile,Paid Ads,Standard,Standard,Central,7,Delivered,No,,287.43,15.53,2.27,Winter,No,No
627068,CUST006363,06/06/2024,2024,6,6,Thursday,2,34,Female,UAE,SYDNEY,New,PROD00679,books,Non-Fiction,FreshMart,26.09,3,15,11.74,Yes,4.41,8.79,79.73,Cash on Delivery,Mobile,Direct,Standard,Pickup,West,2,Delivered,No,3.9,824.64,16.35,13.04,Summer,No,No
622743,CUST007177,05/01/2023,2023,5,1,Monday,2,45,Other,Australia,,New,PROD00689,Sports,Fitness,EcoLife,62.19,5,20,62.19,Yes,25.61,11.19,285.56,Credit Card,Mobile,Email,Silver,Same Day,East,2,Delivered,No,3.6,1300.47,14.74,42.09,Spring,No,No
607831,CUST003863,28-Apr-2023,2023,4,28,Friday,2,44,Female,United States,LONDON,Returning,PROD02347,FASHION,Men Clothing,Trendify,38.82,3,25,29.12,Yes,6.84,5.19,99.37, debit card  ,Desktop,Direct,Standard,Standard,South,4,Shipped,No,4.1,2127.72,28.6,28.42,Spring,No,No
601250,CUST002201,07/22/2025,2025,7,22,Tuesday,3,44,Male,United Kingdom,riyadh,Loyal,PROD00002,Toys,Action Figures,PrimePlus,50.9,4,15,30.54,Yes,16.09,23.44,212.59,debit card,Mobile,Direct,Standard,Express,South,4,Delivered,No,3.8,4362.03,20.2,42.94,Summer,Yes,No
627745,CUST005859,08/18/2026,2026,8,18,Tuesday,3,999,Female,India, New York  ,New,PROD02054,home & kitchen,Decor,Apex,324.55,3,0,0.0,No,16.44,38.18,1028.27,debit card,Tablet,Social Media,Silver,Express,East,7,Delivered,No,,15726.3,30.14,309.92,Summer,No,Yes
607138,CUST004942,2025/12/19,2025,12,19,Friday,4,38,Female,UAE,,New,PROD01731,sports,Equipment,FreshMart,38.74,3,25,29.06,Yes,7.78,7.65,102.59, PayPal  ,Mobile,Direct,Silver,Standard,South,4,Cancelled,No,4.1,1704.19,18.25,18.72,Winter,No,No
624773,CUST001358,28-Jun-2024,2024,6,28,Friday,2,35,Female,UAE,Berlin,New,PROD00107,Beauty,Skincare,Apex,29.3,7,15,30.76,Yes,13.99,22.08,210.41,PayPal,Mobile,Direct,Silver,Standard,East,7,Delivered,No,,818.75,16.93,35.62,Summer,Yes,No
629421,CUST007558,01/22/2023,2023,1,22,Sunday,1,36,Male,Pakistan,Mumbai,Returning,PROD02489,GROCERIES,Dairy,Trendify,17.08,3,25,12.81,Yes,5.9,2.52,46.85,Cash on Delivery,Desktop,Social Media,Standard,Standard,Central,5,Delivered,No,3.1,425.32,11.13,5.21,Winter,No,No
612155,CUST003415,2026/01/29,2026,1,29,Thursday,1,37,Male,Pakistan,Dubai,Premium,PROD00590,GROCERIES,Beverages,QuickCart,28.03,8,0,0.0,No,5.26,20.29,249.79,DEBIT CARD,Mobile,Paid Ads,Platinum,Pickup,West,2,Delivered,No,4.1,5189.44,22.88,57.15,Winter,No,No
604512,CUST006212,07/01/2025,2025,7,1,Tuesday,3,40,Male,UAE,Mumbai,Returning,PROD02330,Groceries,Fresh Produce,QuickCart,49.64,2,15,14.89,Yes,20.54,6.42,111.35,Wallet,Mobile,Referral,Standard,Same Day,West,0,Delivered,No,4.1,981.18,15.74,17.53,Summer,No,No
605644,CUST002805,2025-07-17,2025,7,17,Thursday,3,30,Male,France, london  ,Returning,PROD00043, BEAUTY  ,Haircare,Trendify,51.39,1,0,0.0,No,12.96,2.27,66.62,Bank Transfer,Mobile,Email,Standard,Express,West,5,Shipped,No,5.0,20.0,32.38,21.57,Summer,No,No
627287,CUST005298,05/21/2025,2025,5,21,Wednesday,2,52,Male,Pakistan,Riyadh,Loyal,PROD01087, Home & Kitchen  ,Cookware,Zenith,97.44,4,5,19.49,No,23.5,45.95,439.72,credit card,Desktop,Referral,Silver,Same Day,West,7,Shipped,No,5.0,4405.22,24.57,108.04,Spring,No,Yes
624821,CUST002839,13-Jul-2025,2025,7,13,Sunday,3,44,Female,France, Paris  ,Returning,PROD01648,Fashion,Shoes,UrbanCo,81.32,4,25,81.32,Yes,16.42,15.19,N/A,PayPal,Desktop,Organic Search,Standard,Express,South,3,Delivered,No,4.5,3850.63,17.2,47.4,Summer,Yes,No
611688,CUST008448,15-Aug-2025,2025,8,15,Friday,3,39,Male,France,PARIS,Returning,PROD00105,Electronics,Accessories,PrimePlus,654.69,4,10,261.88,Yes,24.54,307.39,2688.81,paypal,Desktop,Direct,Standard,Same Day,South,3,Returned,Yes,2.8,30215.66,4.83,129.87,Summer,No,Yes
617477,CUST000140,2026/08/11,2026,8,11,Tuesday,3,39,Male,United States, Dubai  ,Loyal,PROD00656,Home & Kitchen,Cookware,UrbanCo,79.35,4,0,0.0,No,6.81,26.52,350.73,bank transfer,Desktop,Email,Standard,Standard,West,8,Delivered,No,4.9,1604.44,15.32,53.73,Summer,No,No
613655,CUST005146,01-Feb-2026,2026,2,1,Sunday,1,999,Male,Germany,New York,Returning,PROD01063,Groceries,Beverages,Nova,20.09,4,35,28.13,Yes,16.36,4.72,73.31,Debit Card,Mobile,Organic Search,Standard,Express,Central,4,Processing,No,,1150.47,10.99,8.06,Winter,No,No
627139,CUST007161,07-Sep-2024,2024,9,7,Saturday,3,39,Male,Australia,Riyadh,New,PROD01984,Electronics,Accessories,QuickCart,230.82,2,5,23.08,No,6.74,31.18,476.48,Cash on Delivery,Desktop,Email,Silver,Standard,Central,4,Delivered,No,4.0,2060.73,12.97,61.8,Autumn,No,Yes
618117,CUST004807,2023/07/04,2023,7,4,Tuesday,3,33,Female,United Kingdom,Berlin,Loyal,PROD00146,Groceries,Snacks,Zenith,17.3,1,0,0.0,No,16.42,1.19,34.91,Cash on Delivery,Mobile,Referral,Standard,Same Day,South,3,Cancelled,No,4.8,1204.15,20.75,7.24,Summer,No,No
603561,CUST002926,03/02/2023,2023,3,2,Thursday,1,50,Male,United Kingdom,MUMBAI,New,PROD01961,Beauty,Skincare,Trendify,47.23,5,0,0.0,No,17.55,12.68,266.38,Credit Card,Mobile,Referral,Standard,Express,North,3,Delivered,No,4.2,2127.12,43.8,116.67,Spring,No,No
608065,CUST008921,2025/11/10,2025,11,10,Monday,4,55,Male,Pakistan, Dubai  ,New,PROD00593,GROCERIES,Dairy,UrbanCo,21.94,1,20,4.39,Yes,10.05,2.38,29.98,DEBIT CARD,Mobile,Email,Gold,Express,Central,5,Delivered,No,4.4,20.0,11.65,3.49,Autumn,Yes,No
626870,CUST008510,2026/03/05,2026,3,5,Thursday,1,43,Female,India,TORONTO,Loyal,PROD02417,Home & Kitchen,Cookware,Nova,112.34,2,0,0.0,No,4.9,14.93,244.51,Cash on Delivery,Desktop,Email,Silver,Standard,Central,9,Delivered,No,3.5,1283.41,25.17,61.54,Spring,No,No
626064,CUST003831,2023/05/02,2023,5,2,Tuesday,2,45,Female,France, Toronto  ,Returning,PROD00626,Fashion,Bags,QuickCart,60.97,3,35,64.02,Yes,12.51,13.01,144.41,Credit Card,Mobile,Direct,Silver,Express,Central,1,Returned,Yes,3.8,1091.24,45.76,66.08,Spring,No,No
610848,CUST001558,23-Oct-2026,2026,10,23,Friday,4,18,Female,India,dubai,Returning,PROD00437,Electronics,Mobile,Zenith,543.82,3,0,0.0,No,6.0,191.85,1829.31, bank transfer  ,Mobile,Referral,Silver,Standard,Central,9,Returned,Yes,2.6,13952.32,13.17,240.92,Autumn,No,Yes
623235,CUST007039,06-Dec-2025,2025,12,6,Saturday,4,23,Female,India,Riyadh,Returning,PROD02410,beauty,Fragrance,Apex,46.24,3,40,55.49,Yes,16.73,16.63,116.59,CREDIT CARD,Mobile,Organic Search,Standard,Express,South,4,Delivered,No,4.3,1713.94,35.23,41.07,Winter,No,No
628315,CUST007730,2024/07/31,2024,7,31,Wednesday,3,24,Female,India,Berlin,Returning,PROD01491,Toys,Action Figures,Trendify,24.95,3,5,3.74,No,15.33,3.6,90.04,BANK TRANSFER,Mobile,Direct,Gold,Express,East,4,Delivered,No,,1100.23,28.89,26.01,Summer,No,No
625666,CUST002649,13-Jun-2026,2026,6,13,Saturday,2,38,Male,Australia,Mumbai,New,PROD00003,Groceries,Fresh Produce,Nova,18.55,2,20,7.42,Yes,6.58,2.77,39.03,debit card,Mobile,Organic Search,Standard,Standard,South,5,Delivered,No,3.5,446.2,9.72,3.79,Summer,No,No
612815,CUST005848,2024/03/05,2024,3,5,Tuesday,1,33,Female,France, berlin  ,Returning,PROD00573, Groceries  ,Fresh Produce,Nova,28.61,2,10,5.72,Yes,7.46,6.73,65.69,PayPal,Desktop,Organic Search,Standard,Standard,South,6,Delivered,No,4.1,958.85,12.81,8.41,Spring,No,No
628987,CUST002778,12/06/2024,2024,12,6,Friday,4,61,Male,Germany, London  ,Loyal,PROD01781,Books,Non-Fiction,Zenith,34.61,2,0,0.0,No,1.44,7.16,77.82,Bank Transfer,Mobile,Social Media,Standard,Standard,West,6,Delivered,No,3.8,1461.51,14.0,10.89,Winter,Yes,No
629472,CUST004104,08-Aug-2026,2026,8,8,Saturday,3,49,Female,Germany,,Returning,PROD02054,Fashion,Bags,Trendify,39.57,4,0,0.0,No,5.39,14.54,178.21,paypal,Mobile,Organic Search,Silver,Standard,West,7,Delivered,No,2.4,1499.1,21.21,37.8,Summer,No,No
619775,CUST000242,01/25/2023,2023,1,25,Wednesday,1,48,Female,Pakistan,LONDON,Returning,PROD02248,electronics,Headphones,Zenith,690.46,4,0,0.0,No,21.61,265.72,3049.17,PayPal,Mobile,Email,Silver,Same Day,East,2,Delivered,No,4.4,47130.95,25.7,783.64,Winter,No,Yes
608774,CUST006941,24-May-2023,2023,5,24,Wednesday,2,51,Female,Pakistan,PARIS,Premium,PROD00611,Groceries,Beverages,UrbanCo,23.1,3,0,0.0,No,4.22,6.86,80.38, PayPal  ,Mobile,Referral,Standard,Standard,Central,5,Delivered,No,3.6,1656.59,16.35,13.14,Spring,No,No
618273,CUST003982,2026-04-07,2026,4,7,Tuesday,2,46,Male,France, karachi  ,Returning,PROD00654,Sports,Outdoor,EcoLife,65.5,1,0,0.0,No,6.51,2.93,74.94, Bank Transfer  ,Desktop,Paid Ads,Standard,Standard,West,2,Delivered,No,3.1,1286.34,20.94,15.69,Spring,No,No
615773,CUST005436,10/11/2024,2024,10,11,Friday,4,30,Male,India,BERLIN,Loyal,PROD00855,Home & Kitchen,Cookware,PrimePlus,195.17,4,15,117.1,Yes,10.13,93.18,766.89,PayPal,Desktop,Paid Ads,Standard,Standard,West,9,Delivered,No,4.2,13094.1,13.65,104.68,Autumn,No,Yes
604715,CUST005597,25-Jul-2026,2026,7,25,Saturday,3,999,Male,United States,Riyadh,Premium,PROD01864,Beauty,Fragrance,EcoLife,55.5,8,0,0.0,No,11.77,23.82,479.59,PAYPAL,Mobile,Referral,Standard,Standard,South,2,Delivered,No,4.1,7445.63,30.37,145.65,Summer,No,Yes
627068,CUST006363,06/06/2024,2024,6,6,Thursday,2,34,Female,UAE,SYDNEY,New,PROD00679,books,Non-Fiction,FreshMart,26.09,3,15,11.74,Yes,4.41,8.79,79.73,Cash on Delivery,Mobile,Direct,Standard,Pickup,West,2,Delivered,No,3.9,824.64,16.35,13.04,Summer,No,No
600983,CUST005813,2024-12-25,2024,12,25,Wednesday,4,37,Female,Saudi Arabia,toronto,New,PROD01691,Groceries,Beverages,QuickCart,18.93,2,0,0.0,No,15.64,3.96,57.46,BANK TRANSFER,Mobile,Paid Ads,Standard,Express,Central,4,Delivered,No,4.1,586.98,21.83,12.54,Winter,Yes,No
